,sub,baseMult,model,theta,phi,SSE,AIC,BIC,time
2,73,4,GA_ppSOE,44.001618773272256,,770.0,177.9899452666663,180.32067860695264,142.38030290603638
3,73,4,IA,69.28190544447173,,549.0,152.27974769296318,154.61048103324953,257.44655513763433
4,73,4,MP,0.3015248114319997,-0.006723865621508174,619.0,163.40026686226815,168.0617335428408,1146.4577398300169
5,73,4,MP_ppSOE,0.4178323437675071,-0.09790281925534763,553.0,154.83147425393628,159.49294093450894,1216.3947451114655
6,73,6,GR,,,2168.0,253.2475427733155,253.2475427733155,0.0
7,73,6,GA,81.60575618366411,,682.0,168.7665201343419,171.09725347462827,261.7005620002746
8,73,6,GA_ppSOE,68.08028174849554,,1660.0,236.3718051208836,238.7025384611699,229.36563611030581
9,73,6,IA,83.91649205806303,,621.0,161.64542836518322,163.97616170546956,434.6560428142548
10,73,6,MP,0.3947402678185071,0.02163771831052575,1086.0,206.12376017577373,210.78522685634638,1207.5778510570524
11,73,6,MP_ppSOE,0.43796472094352495,-0.09999843148618946,1056.0,203.9947694224705,208.65623610304317,1126.8145480155945
0,74,4,GR,,,2063.0,250.483601816329,250.483601816329,0.0
1,74,4,GA,56.49601914605485,,437.0,134.93918896550372,137.26992230579003,127.272931098938
2,74,4,GA_ppSOE,56.53874874830921,,437.0,134.93918896550372,137.26992230579003,129.38723993301392
3,74,4,IA,79.73893138054186,,323.0,111.96584270316073,114.29657604344706,227.1267318725586
4,74,4,MP,0.3668233268033999,-0.0991101056793312,478.0,143.7546818075895,148.41614848816215,1177.3927409648895
5,74,4,MP_ppSOE,0.3655643996193766,-0.099637510731485,478.0,143.7546818075895,148.41614848816215,1096.1788818836212
6,74,6,GR,,,1656.0,231.38370526698014,231.38370526698014,0.0
7,74,6,GA,59.74153229141122,,787.0,179.64961301796146,181.98034635824783,223.12906193733212
8,74,6,GA_ppSOE,59.65159151461655,,787.0,179.64961301796146,181.98034635824783,225.23185181617737
9,74,6,IA,76.57927986669658,,383.0,124.91492531596796,127.24565865625428,447.63235998153687
10,74,6,MP,0.4646163647485763,-0.09993115469834987,1253.0,216.99475871034,221.6562253909127,1385.3614220619202
11,74,6,MP_ppSOE,0.4651158898730882,-0.09987207334088573,1253.0,216.99475871034,221.6562253909127,1266.0457980632782
0,75,4,GR,,,8716.0,359.95108207798165,359.95108207798165,0.0
1,75,4,GA,1804.262315435616,,1111.0,205.85346615085072,208.18419949113704,109.32320284843443
2,75,4,GA_ppSOE,189.90481401394055,,1101.0,205.16630052916247,207.49703386944884,121.82378602027893
3,75,4,IA,314.51858279756806,,633.0,163.10001822119622,165.43075156148257,200.92199397087097
4,75,4,MP,0.022340307294155017,0.0027965871640933037,653.0,167.4641279632476,172.12559464382028,1337.8687591552734
5,75,4,MP_ppSOE,0.013251177093233023,0.0010845364695705542,597.0,160.64996675607662,165.31143343664928,1136.1013178825376
6,75,6,GR,,,19616.0,422.0249284540429,422.0249284540429,0.0
7,75,6,GA,4265.911715432834,,1478.0,227.546093852858,229.87682719314438,148.55153918266296
8,75,6,GA_ppSOE,420.97661753924376,,1622.0,234.6118239735661,236.94255731385243,190.77783489227292
9,75,6,IA,533.0925036377259,,446.0,136.4885064917637,138.81923983205004,279.01882100105286
10,75,6,MP,0.06992862350098777,0.04729281650059584,551.0,154.55611163386033,159.21757831443296,1269.3656220436094
11,75,6,MP_ppSOE,0.03510020862367585,-0.0009291728774719619,515.0,149.4209505886828,154.08241726925542,1150.2816958427431
0,76,4,GR,,,9463.0,366.34139898598283,366.34139898598283,0.0
1,76,4,GA,534.6322068549736,,1406.0,223.7505756384052,226.08130897869157,123.70385789871216
2,76,4,GA_ppSOE,242.4800135895364,,2005.0,250.7226159585297,253.05334929881604,123.9047429561615
3,76,4,IA,778.6642357897,,112.0,31.47018035666602,33.80091369695235,146.7090928554535
4,76,4,MP,0.06604190943708584,0.0417762263530574,96.0,21.754728689794387,26.41619537036705,1261.0318548679352
5,76,4,MP_ppSOE,0.06391553574209143,0.032902652606604584,96.0,21.754728689794387,26.41619537036705,1087.3874349594116
6,76,6,GR,,,20944.0,426.87460342265945,426.87460342265945,0.0
7,76,6,GA,1291.644684678193,,1430.0,225.0369251055393,227.36765844582558,182.64795112609863
8,76,6,GA_ppSOE,525.3123548305525,,2145.0,255.85227332175972,258.18300666204607,178.6678378582001
9,76,6,IA,1304.4462781224506,,170.0,63.18494735405872,65.51568069434506,249.35663104057312
10,76,6,MP,0.0349942851160306,0.03570716382773012,142.0,51.50712251593466,56.16858919650731,1275.2359209060671
11,76,6,MP_ppSOE,0.03519021018591341,0.09804751382679458,142.0,51.50712251593466,56.16858919650731,1133.5220999717712
0,77,4,GR,,,11291.0,379.78813280607267,379.78813280607267,0.0
1,77,4,GA,569.3693012054697,,1491.0,228.21164206035897,230.54237540064528,129.063560962677
2,77,4,GA_ppSOE,539.9560724069646,,1491.0,228.21164206035897,230.54237540064528,124.9922981262207
3,77,4,IA,1538.1647745771231,,390.0,126.29141831163945,128.62215165192578,172.32841396331787
4,77,4,MP,0.02585014380711092,0.09433648744251033,390.0,128.29141831163946,132.95288499221212,1217.3475730419161
5,77,4,MP_ppSOE,0.024875707625118374,0.07328897505122459,390.0,128.29141831163946,132.95288499221212,1105.133757829666
6,77,6,GR,,,22252.0,431.4332889723894,431.4332889723894,0.0
7,77,6,GA,762.7988605186474,,1442.0,225.6720262944508,228.00275963473717,180.35202193260196
8,77,6,GA_ppSOE,747.1086204947536,,1442.0,225.6720262944508,228.00275963473717,184.40092587471008
9,77,6,IA,1219.1365508634956,,357.0,119.57218555349142,121.90291889377777,313.928808927536
10,77,6,MP,0.01599085166780224,0.08865399217054543,376.0,125.51304103587084,130.17450771644351,1262.5763919353485
11,77,6,MP_ppSOE,0.01586521059588181,0.059182644025723714,376.0,125.51304103587084,130.17450771644351,1181.1140880584715
0,78,4,GR,,,18866.0,419.0205847085386,419.0205847085386,0.0
1,78,4,GA,9390.15859096178,,1100.0,205.09724100601002,207.4279743462963,112.01942610740662
2,78,4,GA_ppSOE,2981.630758707795,,2678.0,272.7190061333239,275.0497394736101,97.49965405464172
3,78,4,IA,3888.0530285899017,,1517.0,229.52550456872726,231.85623790901363,131.81629395484924
4,78,4,MP,0.03155251024955801,-0.039966420899679014,1029.0,202.02631406162658,206.6877807421993,1138.3020670413969
5,78,4,MP_ppSOE,0.0062722162828186545,0.006889295807330858,1513.0,231.32484438615387,235.98631106672653,1103.1692841053011
6,78,6,GR,,,28793.0,451.0519588670887,451.0519588670887,0.0
7,78,6,GA,324.39315339405044,,1706.0,238.44917747016228,240.7799108104486,174.59527587890625
8,78,6,GA_ppSOE,7088.673523875121,,2018.0,251.21379340766896,253.54452674795533,126.79947710037231
9,78,6,IA,7312.136530551931,,923.0,191.76408796045558,194.09482130074198,156.2227261066437
10,78,6,MP,0.010768130786974629,0.08179128244592493,923.0,193.76408796045558,198.4255546410283,1212.038202047348
11,78,6,MP_ppSOE,0.004117592224080983,0.01913687123686178,923.0,193.76408796045558,198.4255546410283,1189.3145170211792
0,79,4,GR,,,2669.0,270.20645267319543,270.20645267319543,0.0
1,79,4,GA,113.91227587262087,,408.0,129.72057139295512,132.0513047332415,129.51649498939514
2,79,4,GA_ppSOE,62.7156984218084,,876.0,187.79208904940455,190.12282238969087,118.72546315193176
3,79,4,IA,97.57788113460569,,185.0,69.61130884419153,71.94204218447787,214.3153290748596
4,79,4,MP,0.1923783336400235,-0.03616018625664108,171.0,65.63069643244097,70.29216311301364,1135.0437700748446
5,79,4,MP_ppSOE,0.3147664609015546,-0.09442691333565943,183.0,70.78521375418683,75.44668043475949,1112.9810690879822
6,79,6,GR,,,7499.0,348.45752837896345,348.45752837896345,0.0
7,79,6,GA,415.49082937859964,,533.0,150.031894374843,152.36262771512938,216.1269648075104
8,79,6,GA_ppSOE,98.22975657538592,,1686.0,237.5529406689357,239.88367400922203,184.3769030570984
9,79,6,IA,144.22307291331938,,346.0,117.19361304262587,119.5243463829122,473.7277419567108
10,79,6,MP,0.10946412109159576,-0.0021030830927057788,359.0,121.99676766334801,126.65823434392068,1178.2399950027464
11,79,6,MP_ppSOE,0.2545526364723386,0.011213191244901608,322.0,113.73018359961388,118.39165028018652,1101.9490280151367
0,80,4,GR,,,6327.0,335.83188619254145,335.83188619254145,0.0
1,80,4,GA,185.02411958994358,,698.0,170.52891794817913,172.85965128846547,137.23306703567505
2,80,4,GA_ppSOE,109.04695636895588,,1023.0,199.58186835056244,201.91260169084882,116.30001997947693
3,80,4,IA,208.70459542555986,,129.0,42.210008869725925,44.540742210012255,182.4573938846588
4,80,4,MP,0.0355659177696247,-0.00411794150452911,261.0,97.7678170947635,102.4292837753362,1092.2970960140226
5,80,4,MP_ppSOE,0.11106715720968474,0.007225421227014347,176.0,67.82104976113837,72.48251644171104,1060.634910821915
6,80,6,GR,,,13074.0,391.20958023782237,391.20958023782237,0.0
7,80,6,GA,324.89555952969687,,818.0,182.5858037200476,184.91653706033398,160.0240211486816
8,80,6,GA_ppSOE,179.85012190530293,,793.0,180.2268309824873,182.55756432277363,153.35447597503662
9,80,6,IA,193.35459733746222,,600.0,159.03091993466597,161.36165327495232,327.1261699199676
10,80,6,MP,0.06720245572882655,-0.006632586723404803,819.0,184.6786565110721,189.34012319164484,1181.1681830883024
11,80,6,MP_ppSOE,0.21104821835244916,-0.09233108543258724,413.0,132.64628320327733,137.30774988385,1096.6929631233218
0,81,4,GR,,,7932.0,352.97370833474434,352.97370833474434,0.0
1,81,4,GA,190.86691211903462,,406.0,129.3471062679705,131.67783960825685,130.92785501480105
2,81,4,GA_ppSOE,170.91964455118466,,377.0,123.71490038428765,126.04563372457396,130.39781904220578
3,81,4,IA,187.56313925290007,,968.0,195.3819047712587,197.71263811154503,203.14401698112488
4,81,4,MP,0.12731505193958928,-0.0999604910764482,319.0,113.01878994988701,117.6802566304597,1205.216313123703
5,81,4,MP_ppSOE,0.1297412890868734,-0.09700943756353343,286.0,104.71964376054764,109.3811104411203,1156.2024071216586
6,81,6,GR,,,19684.0,422.3189326891649,422.3189326891649,0.0
7,81,6,GA,4512.326878732608,,1444.0,225.77736241664942,228.1080957569358,120.11118006706238
8,81,6,GA_ppSOE,411.0791173150564,,229.0,85.82713840836104,88.15787174864737,179.09378600120544
9,81,6,IA,402.0373104869259,,1076.0,203.42070243309033,205.7514357733766,276.154000043869
10,81,6,MP,0.051172312584808165,0.006536476092085726,1321.0,221.01123328193557,225.6726999625082,1220.5152151584625
11,81,6,MP_ppSOE,0.10400672222579152,-0.06385857186299237,167.0,63.83179588191222,68.49326256248489,1215.2562229633334
0,82,4,GR,,,5982.0,331.109870828409,331.109870828409,0.0
1,82,4,GA,385.2516988596799,,2087.0,253.76896707610612,256.0997004163924,137.23041200637815
2,82,4,GA_ppSOE,84.49900306702341,,2188.0,257.36074656742113,259.69147990770745,134.85316205024722
3,82,4,IA,116.3035895939568,,2230.0,258.8057878367553,261.13652117704163,249.62340211868286
4,82,4,MP,0.06383606125162296,-0.04783629784893817,2005.0,252.7226159585297,257.3840826391024,1270.236368894577
5,82,4,MP_ppSOE,0.204062416847412,-0.09786042587303023,2121.0,256.9971306851548,261.65859736572736,984.5243508815764
6,82,6,GR,,,16776.0,409.91569352277946,409.91569352277946,0.0
7,82,6,GA,8811.797567687501,,4094.0,304.9773763710527,307.308109711339,126.14846396446228
8,82,6,GA_ppSOE,178.51253428600734,,3023.0,281.9286457414777,284.259379081764,179.90580916404724
9,82,6,IA,204.21068656056642,,3726.0,297.8191480265154,300.1498813668017,335.8577618598938
10,82,6,MP,0.03750483889821225,0.004551492394287539,3939.0,304.04411052402764,308.7055772046004,1125.3832070827484
11,82,6,MP_ppSOE,0.2010717986908244,-0.0848537300808951,3081.0,285.37298803158563,290.03445471215827,1128.453940153122
0,83,4,GR,,,0.0,-inf,-inf,0.0
1,83,4,GA,3.4296740906325507,,0.0,-inf,-inf,143.71422815322873
2,83,4,GA_ppSOE,0.7294006904290384,,0.0,-inf,-inf,149.21133685112
3,83,4,IA,20.06708689987219,,0.0,-inf,-inf,183.67844414710999
4,83,4,MP,0.4966850387131202,0.09686164324281467,0.0,-inf,-inf,1307.416887998581
5,83,4,MP_ppSOE,0.4967737612412511,0.04577060629668722,0.0,-inf,-inf,1216.8211088180542
6,83,6,GR,,,0.0,-inf,-inf,0.0
7,83,6,GA,5.587807935363287,,0.0,-inf,-inf,233.13949108123782
8,83,6,GA_ppSOE,4.0832265286716565,,0.0,-inf,-inf,223.27265906333923
9,83,6,IA,39.464938669798606,,0.0,-inf,-inf,378.7296907901764
10,83,6,MP,0.498134375837461,0.020944063340778862,0.0,-inf,-inf,1382.7808001041412
11,83,6,MP_ppSOE,0.4980565096291738,0.07179639622054113,0.0,-inf,-inf,1194.6669211387634
0,84,4,GR,,,8473.0,357.9242952997374,357.9242952997374,0.0
1,84,4,GA,331.76306403534306,,885.0,188.56892715884143,190.8996604991278,136.84000396728516
2,84,4,GA_ppSOE,234.37620090072303,,1257.0,215.23698999109763,217.567723331384,129.9671530723572
3,84,4,IA,497.40873700317286,,347.0,117.41294941420013,119.74368275448649,195.5652561187744
4,84,4,MP,0.030710158857653658,-0.006875144945190204,365.0,123.2564650105082,127.91793169108084,1178.449275016785
5,84,4,MP_ppSOE,0.05133233690943545,-0.0007165742285756282,425.0,134.82304297649452,139.48450965706718,1095.8394639492037
6,84,6,GR,,,21469.0,428.78493739129664,428.78493739129664,0.0
7,84,6,GA,5827.63245070772,,3696.0,297.20475502811854,299.53548836840486,114.65731692314148
8,84,6,GA_ppSOE,749.2314920961849,,1895.0,246.43429906949487,248.76503240978118,170.11114692687988
9,84,6,IA,1445.2154134515806,,447.0,136.65871932887006,138.9894526691564,244.52491998672485
10,84,6,MP,0.020667842868186737,0.06742948347560676,468.0,142.14785662798,146.80932330855262,1229.4350950717924
11,84,6,MP_ppSOE,0.021426413518663645,0.02809050448061376,468.0,142.14785662798,146.80932330855262,1190.8397459983826
0,85,4,GR,,,1558.0,227.6756527901033,227.6756527901033,0.0
1,85,4,GA,60.202807518921794,,768.0,177.79228585746188,180.1230191977483,143.81018400192258
2,85,4,GA_ppSOE,48.740960128739864,,996.0,197.54905771466832,199.87979105495464,128.2383089065552
3,85,4,IA,75.84134071703545,,531.0,149.74617975262618,152.07691309291255,250.0517828464508
4,85,4,MP,0.3311029844342712,-0.0199219296449639,601.0,161.15748116291462,165.81894784348728,1171.12455701828
5,85,4,MP_ppSOE,0.4191405027347084,-0.09318588065800024,464.0,141.49549210743425,146.1569587880069,1092.3596160411837
6,85,6,GR,,,3840.0,297.31374841253916,297.31374841253916,0.0
7,85,6,GA,174.97711926922898,,1167.0,209.5908301920171,211.92156353230342,158.3497881889343
8,85,6,GA_ppSOE,80.34505862190474,,1236.0,213.9565746275792,216.28730796786556,242.37085199356082
9,85,6,IA,106.65312532831457,,733.0,174.24733948162438,176.5780728219107,377.4137980937958
10,85,6,MP,0.22325033955681534,-0.03208091712215245,489.0,145.4838153383291,150.14528201890175,1157.9936928749084
11,85,6,MP_ppSOE,0.3687850526807758,-0.09957756436941327,559.0,155.65162609802638,160.31309277859904,1120.6391150951383
0,86,4,GR,,,955.0,188.85290538388801,188.85290538388801,0.0
1,86,4,GA,63.03345683472723,,673.0,167.75691119123815,170.08764453152452,141.3363001346588
2,86,4,GA_ppSOE,1.0876552931127217,,955.0,194.35432801477435,196.6850613550607,151.58557796478271
3,86,4,IA,56.26269566607884,,875.0,187.70528150141757,190.03601484170392,234.69654202461243
4,86,4,MP,0.3657146280737717,0.03972418655655103,793.0,182.2268309824873,186.88829766305997,1033.4042069911957
5,86,4,MP_ppSOE,0.4716640948113925,-0.09957157905501177,779.0,180.8731056244157,185.53457230498842,1249.160698890686
6,86,6,GR,,,3659.0,294.21127682899964,294.21127682899964,0.0
7,86,6,GA,185.60840142501274,,1564.0,231.8444121422383,234.17514548252464,196.82430696487427
8,86,6,GA_ppSOE,63.769733958040035,,1017.0,199.13480823792943,201.46554157821572,188.07629299163816
9,86,6,IA,87.58136618326793,,1003.0,198.08132602334592,200.41205936363227,443.1198890209198
10,86,6,MP,0.22479442084007725,0.027677122898576684,1979.0,251.73063400403385,256.39210068460653,921.553128004074
11,86,6,MP_ppSOE,0.4080014685933296,-0.09801619100552006,1890.0,248.23350635031915,252.89497303089175,1104.5253942012787
0,87,4,GR,,,6089.0,333.034024235215,333.034024235215,0.0
1,87,4,GA,3842.502085435965,,562.0,154.05840673015933,156.38914007044568,111.3939778804779
2,87,4,GA_ppSOE,111.26248908821087,,587.0,157.36615244517415,159.6968857854605,119.81717991828918
3,87,4,IA,181.47524396752308,,341.0,116.08733441178612,118.41806775207243,190.2509059906006
4,87,4,MP,0.07809218444562144,0.01067110424010618,477.0,143.59551944575276,148.2569861263254,1327.0483980178833
5,87,4,MP_ppSOE,0.2014427765338936,-0.0941570671635634,208.0,80.51716019553899,85.17862687611166,1117.9310109615326
6,87,6,GR,,,9360.0,365.72601100830366,365.72601100830366,0.0
7,87,6,GA,1519.8004370526785,,611.0,160.41163503528009,162.74236837556646,171.15730595588684
8,87,6,GA_ppSOE,117.18749671556284,,1009.0,198.53460768511314,200.86534102539943,189.28049492835999
9,87,6,IA,164.12419557604682,,285.0,102.45344383865627,104.78417717894258,374.6453969478607
10,87,6,MP,0.021548110696270287,-0.08324383945001917,564.0,156.3283892520913,160.98985593266397,1222.4251399040222
11,87,6,MP_ppSOE,0.2729034283494052,-0.09493535447820714,210.0,81.24443847276646,85.90590515333912,1082.6342811584473
0,88,4,GR,,,6534.0,337.64149549326413,337.64149549326413,0.0
1,88,4,GA,431.71088848928315,,802.0,181.084520336094,183.41525367638027,132.05712604522705
2,88,4,GA_ppSOE,131.09020694786292,,1356.0,220.99864574426476,223.32937908455108,119.92420387268066
3,88,4,IA,180.444212483052,,119.0,36.07765161471507,38.408384955001395,162.3233690261841
4,88,4,MP,0.13206711573953525,0.03502435784444087,201.0,77.9154391507286,82.57690583130125,1221.6188309192655
5,88,4,MP_ppSOE,0.09802350829541542,0.003915224811542236,87.0,14.273283155987194,18.934749836559853,1046.5065648555756
6,88,6,GR,,,16517.0,408.87219886907496,408.87219886907496,0.0
7,88,6,GA,503.5311191757825,,992.0,197.2432222918892,199.57395563217548,145.25378489494327
8,88,6,GA_ppSOE,294.98222672661734,,1540.0,230.6691309892221,232.99986432950848,144.48814606666562
9,88,6,IA,340.2719470128579,,241.0,89.70883308352863,92.03956642381495,269.95999789237976
10,88,6,MP,0.12124855865767532,0.07096940649565789,311.0,111.08852746386064,115.74999414443329,1285.6292760372162
11,88,6,MP_ppSOE,0.09645007717527114,-0.003957540180120949,262.0,98.0584484240822,102.71991510465486,1133.1677629947662
0,89,4,GR,,,4880.0,316.07511433533506,316.07511433533506,0.0
1,89,4,GA,86.64422236874925,,856.0,186.03681472501125,188.3675480652976,122.87502002716064
2,89,4,GA_ppSOE,79.52617398159416,,892.0,189.16769221431957,191.49842555460592,124.32721900939941
3,89,4,IA,130.48513089028646,,391.0,126.48604069712664,128.81677403741296,200.37198305130005
4,89,4,MP,0.21764048016631052,-0.08886350427049032,485.0,144.85958184948757,149.52104853006026,1142.0881869792938
5,89,4,MP_ppSOE,0.2556885045800317,-0.09892171529167247,284.0,104.18630823849051,108.84777491906314,1063.6239938735962
6,89,6,GR,,,18193.0,416.2112299467949,416.2112299467949,0.0
7,89,6,GA,277.44603363031285,,994.0,197.39629384413846,199.72702718442483,203.38088202476501
8,89,6,GA_ppSOE,296.566571289103,,1298.0,217.67633833030555,220.0070716705919,164.86149787902832
9,89,6,IA,378.9805580523408,,530.0,149.60291863574756,151.9336519760339,281.8528599739075
10,89,6,MP,0.04580370247704104,-0.0008389457968686097,232.0,88.81630638487839,93.47777306545105,1248.370127916336
11,89,6,MP_ppSOE,0.05904308584075652,-0.003766139146771636,302.0,108.85671945872892,113.51818613930159,1143.8656959533694
0,90,4,GR,,,9158.0,363.84937245143544,363.84937245143544,0.0
1,90,4,GA,339.95510965980617,,659.0,166.15925476042938,168.48998810071572,125.82648396492004
2,90,4,GA_ppSOE,333.3220414238129,,659.0,166.15925476042938,168.48998810071572,130.87964797019958
3,90,4,IA,326.9068437016976,,674.0,167.8697545675742,170.20048790786052,176.13147687911987
4,90,4,MP,0.04449003231472255,-0.008547008194756667,312.0,111.33250841175949,115.99397509233215,1216.4626421928406
5,90,4,MP_ppSOE,0.007868939131678885,-0.0014272506138427075,300.0,108.3517342121101,113.01320089268276,1136.9939830303192
6,90,6,GR,,,21450.0,428.78493739129664,428.78493739129664,0.0
7,90,6,GA,564.5183868827327,,901.0,189.9306657164725,192.26139905675885,196.3604159355164
8,90,6,GA_ppSOE,559.1833931260419,,901.0,189.9306657164725,192.26139905675885,194.6667230129242
9,90,6,IA,615.8564818439113,,837.0,184.33089549543897,186.66162883572534,251.16190600395203
10,90,6,MP,0.05305131126728358,-0.006254513147313219,483.0,144.54553181583438,149.20699849640698,1338.3432409763334
11,90,6,MP_ppSOE,0.011034123050700284,-0.0011843999702113167,368.0,123.87856943907758,128.54003611965024,1249.5640449523924
0,91,4,GR,,,0.0,-inf,-inf,0.0
1,91,4,GA,22.275659906196843,,0.0,-inf,-inf,168.4170391559601
2,91,4,GA_ppSOE,0.22119430616474034,,0.0,-inf,-inf,152.84156894683838
3,91,4,IA,20.09183226477037,,0.0,-inf,-inf,186.6274139881134
4,91,4,MP,0.4976406702675678,0.09038508213256577,0.0,-inf,-inf,1215.7269201278689
5,91,4,MP_ppSOE,0.4972985899621356,0.08616823143379315,0.0,-inf,-inf,1207.8233690261839
6,91,6,GR,,,0.0,-inf,-inf,0.0
7,91,6,GA,28.648901504854173,,0.0,-inf,-inf,212.6768171787262
8,91,6,GA_ppSOE,1.7283527213174388,,0.0,-inf,-inf,205.5337128639221
9,91,6,IA,39.612551134170936,,0.0,-inf,-inf,382.7713739871979
10,91,6,MP,0.4996466171758274,0.03225132898306482,0.0,-inf,-inf,1283.6859378814695
11,91,6,MP_ppSOE,0.4973237990173269,0.07522803698743799,0.0,-inf,-inf,1212.2263271808624
0,92,4,GR,,,3860.0,297.31374841253916,297.31374841253916,0.0
1,92,4,GA,259.93668693050375,,522.0,148.44700281731937,150.77773615760572,131.54969716072085
2,92,4,GA_ppSOE,77.55075513370883,,835.0,184.14907722690387,186.47981056719016,116.10881900787355
3,92,4,IA,112.44354749691857,,151.0,54.177533736173096,56.50826707645942,210.2466311454773
4,92,4,MP,0.06341002481058683,0.003863026824377964,137.0,48.78281650117633,53.44428318174897,1105.1756100654602
5,92,4,MP_ppSOE,0.25594779709918186,-0.05186865082430319,123.0,40.59027714654257,45.25174382711523,1182.2897350788114
6,92,6,GR,,,10263.0,372.8008831613207,372.8008831613207,0.0
7,92,6,GA,324.25835664554717,,959.0,194.6719878293801,197.00272116966647,188.7963979244232
8,92,6,GA_ppSOE,128.18404216587905,,876.0,187.79208904940455,190.12282238969087,186.8423888683319
9,92,6,IA,169.70493527876278,,520.0,148.15525581797482,150.48598915826113,376.92829298973083
10,92,6,MP,0.031178018406474762,0.00045235177853706975,924.0,193.84638358300685,198.50785026357948,1144.8750891685484
11,92,6,MP_ppSOE,0.2606049632442726,-0.09844445871902242,343.0,118.53178012285028,123.19324680342295,1101.1847198009489
0,93,4,GR,,,10131.0,371.66653374485327,371.66653374485327,0.0
1,93,4,GA,548.0034955561919,,129.0,42.210008869725925,44.540742210012255,125.00618195533752
2,93,4,GA_ppSOE,571.1428369729754,,129.0,42.210008869725925,44.540742210012255,107.69995594024658
3,93,4,IA,494.527348547916,,991.0,197.16657074731793,199.49730408760425,185.76149678230286
4,93,4,MP,0.06802240906825388,-0.05006807147693927,70.0,-2.2500954660098813,2.411371214562781,1496.5463569164276
5,93,4,MP_ppSOE,0.06637951004234494,-0.06831585855398438,70.0,-2.2500954660098813,2.411371214562781,1387.1247708797455
6,93,6,GR,,,24760.0,439.57071385706,439.57071385706,0.0
7,93,6,GA,2544.8856252563683,,81.0,6.842401893344191,9.17313523363052,165.50250792503357
8,93,6,GA_ppSOE,2503.334720913385,,81.0,6.842401893344191,9.17313523363052,137.73822379112244
9,93,6,IA,901.1106178854167,,1721.0,239.11448665031585,241.44521999060214,253.0277180671692
10,93,6,MP,0.012710360386057605,-0.08157392313154363,70.0,-2.2500954660098813,2.411371214562781,1466.1718862056732
11,93,6,MP_ppSOE,0.013235227292273187,-0.016188839658277762,70.0,-2.2500954660098813,2.411371214562781,1333.4769749641416
0,94,4,GR,,,10012.0,370.5149965632874,370.5149965632874,0.0
1,94,4,GA,366.67445719949654,,764.0,177.39541811489437,179.7261514551807,139.48747110366818
2,94,4,GA_ppSOE,373.8418053754699,,764.0,177.39541811489437,179.7261514551807,132.90438985824585
3,94,4,IA,490.7420679078156,,370.0,122.29049456674736,124.62122790703368,187.2953360080719
4,94,4,MP,0.024565690714067605,-0.005869638782742572,268.0,99.77927665706392,104.44074333763659,1293.6435480117798
5,94,4,MP_ppSOE,0.030413009330567082,-0.0073628433818269485,264.0,98.63639797735888,103.29786465793151,1203.4552910327914
6,94,6,GR,,,23443.0,435.4875835059916,435.4875835059916,0.0
7,94,6,GA,1209.1032710583227,,1026.0,199.8044160937732,202.13514943405949,165.4514260292053
8,94,6,GA_ppSOE,1256.2964671080965,,1026.0,199.8044160937732,202.13514943405949,154.96531414985657
9,94,6,IA,1896.1129236980069,,530.0,149.60291863574756,151.9336519760339,279.7411730289459
10,94,6,MP,0.01575075348190134,0.07784640678905641,547.0,154.0023751223094,158.6638418028821,1408.8191890716553
11,94,6,MP_ppSOE,0.015346575210249522,0.04380303606048047,547.0,154.0023751223094,158.6638418028821,1314.5646369457245
0,95,4,GR,,,145.0,0.0,0.0,0.0
1,95,4,GA,20.03168696183,,145.0,51.09603056220249,53.42676390248882,159.47197008132937
2,95,4,GA_ppSOE,5.19466290854087,,145.0,51.09603056220249,53.42676390248882,138.75956296920776
3,95,4,IA,25.72293580936892,,131.0,43.37926270152636,45.70999604181269,260.5138328075409
4,95,4,MP,0.4796223822365391,0.07596841908748778,124.0,41.20566512422164,45.86713180479429,1328.1336119174955
5,95,4,MP_ppSOE,0.4801577514858103,0.028913545260806712,124.0,41.20566512422164,45.86713180479429,1305.2921850681305
6,95,6,GR,,,0.0,-inf,-inf,0.0
7,95,6,GA,33.74337692213657,,0.0,-inf,-inf,260.3942580223084
8,95,6,GA_ppSOE,1.423800120867735,,0.0,-inf,-inf,219.611976146698
9,95,6,IA,39.55240154910865,,0.0,-inf,-inf,371.6993229389191
10,95,6,MP,0.4974611956820015,0.03146135804660746,0.0,-inf,-inf,1282.5225801467896
11,95,6,MP_ppSOE,0.4979393723005748,0.07566006187515348,0.0,-inf,-inf,1212.1575930118559
0,96,4,GR,,,30539.0,455.5410684752992,455.5410684752992,0.0
1,96,4,GA,6036.3403150817285,,1853.0,244.73091933592616,247.0616526762125,110.36841082572936
2,96,4,GA_ppSOE,8914.167400562661,,8167.0,357.4613923134678,359.7921256537541,100.0236930847168
3,96,4,IA,5664.249289063452,,5730.0,330.5280476761065,332.8587810163928,127.15993595123292
4,96,4,MP,0.032441411363753336,-0.03689846054121011,1948.0,250.53071093762736,255.1921776182,1215.048061132431
5,96,4,MP_ppSOE,0.005357978038066133,0.09635198688798786,5730.0,332.5280476761065,337.1895143566792,1070.6388819217682
6,96,6,GR,,,59093.0,505.8134666279412,505.8134666279412,0.0
7,96,6,GA,6147.341812954272,,4385.0,310.19607890351637,312.5268122438027,138.41885900497437
8,96,6,GA_ppSOE,3640.224166918074,,13904.0,397.899086548632,400.2298198889183,113.87932586669922
9,96,6,IA,7101.826295143457,,9897.0,372.0632750903873,374.3940084306737,160.2573571205139
